4,2008,0.55,67,19,6.8,6
4,2008,0.55,82,34,7.1,15
4,2008,0.54,30,57,6,8941
4,2010,0.54,65,107,4,8512
6,2013,0.54,75,69,8.3,343
7,2008,0.54,47,8,5.6,15
7,2008,0.54,48,11,7,3253
6,2012,0.54,77,27,8,350
14,2004,0.54,74,14,8.5,8
6,2013,0.54,80,22,6,79
6,2013,0.54,77,22,6.3,40
14,2006,0.54,84,45,6,6974
7,2000,0.54,97,60,3,9248
6,2009,0.54,70,43,6.5,19
1,2008,0.54,61,62,6,7358
5,2007,0.54,80,45,7.8,26
3,1999,0.54,95,32,9,10198
14,2003,0.54,82,24,8.8,10
7,2005,0.54,66,21,7,49
7,2003,0.54,75,39,8.6,22
9,2003,0.54,69,89,4,210
23,2012,0.54,88,54,8.4,298
4,2010,0.54,71,89,5,2304
6,2007,0.54,72,31,7.4,64
5,2010,0.54,82,72,7.8,295
7,2004,0.54,70,12,5,6874
17,2006,0.54,70,21,8.1,19
6,2012,0.54,75,14,5.7,9
6,2010,0.54,58,18,7.5,20
14,2001,0.54,84,33,8.5,13
16,1982,0.54,36,65,6,9891
12,1998,0.54,30,55,1,8614
12,1999,0.54,87,103,8,6800
6,2011,0.54,35,64,9,508
1,2008,0.54,88,85,6,9966
1,2010,0.54,27,82,7,7
1,2010,0.54,84,29,8.3,23
6,2009,0.54,81,32,7.5,25
5,2010,0.54,77,83,7.9,351
13,1998,0.54,81,113,1,10335
20,2005,0.54,85,42,8.9,141
7,2002,0.54,65,66,9,4833
4,2007,0.54,78,57,8.6,102
11,2014,0.54,69,57,7,87
13,1999,0.54,89,105,3,4591
9,2004,0.54,44,56,2,5664
20,2001,0.54,87,20,8.6,18
14,2004,0.54,74,11,9.2,42
7,2004,0.54,19,33,9,4219
7,2003,0.54,89,18,8.4,38
5,2011,0.54,55,24,5.8,52
5,2009,0.54,71,56,7.3,64
5,2011,0.54,67,50,6.6,140
7,2006,0.54,58,29,8.6,10
13,2001,0.54,80,15,8.6,16
4,2011,0.54,47,5,3,4141
4,2009,0.54,85,22,9,5228
4,2008,0.54,92,42,0,7425
5,2013,0.54,81,30,5.9,92
16,1982,0.54,30,24,2,9238
4,2009,0.54,59,33,7,73
7,2003,0.54,59,17,8.6,14
7,2003,0.54,80,41,8.9,68
1,2010,0.54,41,8,5,11
20,1995,0.54,88,16,8.1,7
7,2005,0.54,83,41,8.7,38
6,2010,0.54,58,49,5.9,15
1,2008,0.53,46,7,4.6,7
24,1998,0.53,80,100,2,10520
7,2001,0.53,81,21,7.9,20
11,2011,0.53,86,83,3,4170
13,1996,0.53,77,70,4,5045
7,2005,0.53,78,19,9.1,13
19,2015,0.53,62,5,6.5,29
17,2010,0.53,83,54,8.1,67
7,2004,0.53,46,79,1,3716
1,2011,0.53,40,33,7,3534
1,2010,0.53,85,62,8.8,85
4,2006,0.53,78,26,8.1,52
7,2003,0.53,75,34,9.3,49
9,2004,0.53,70,61,8,5475
7,2004,0.53,78,19,8.3,13
13,2000,0.53,51,16,4.6,14
17,2010,0.53,87,49,8.8,102
7,2004,0.53,58,24,8.1,21
6,2013,0.53,82,62,8.3,288
14,2004,0.53,30,34,3,3058
7,2003,0.53,78,23,8.3,8
13,1999,0.53,87,21,8,9713
7,2008,0.53,42,97,7.9,8
14,2004,0.53,78,30,7.7,14
1,2007,0.53,62,38,7.1,46
18,2014,0.53,70,17,7.5,20
13,1996,0.53,38,24,7,8370
18,2014,0.53,69,18,6.9,49
8,1993,0.53,20,63,3,9427
15,2016,0.53,91,62,6.8,4052
8,1994,0.53,40,68,7,3809
1,2010,0.53,66,34,5,842
8,1993,0.53,59,47,1,2494
14,2005,0.53,82,43,8.5,11
14,2005,0.53,89,65,8.4,66
14,2005,0.53,72,42,7,15
7,2004,0.53,71,24,8.2,22
14,2002,0.53,59,23,6.6,10
7,2005,0.53,63,26,6.3,27
4,2008,0.53,90,97,2,6437
1,2006,0.53,72,57,8.4,83
4,2006,0.53,64,111,6,8442
12,2000,0.53,87,69,1,997
4,2008,0.53,69,13,7.6,9
4,2008,0.53,88,80,5,6935
20,2004,0.53,81,36,8.5,11
11,2016,0.53,80,27,0,85
4,2009,0.53,92,87,9,5
13,1997,0.53,71,63,6,2950
15,2015,0.53,88,62,8.3,833
4,2009,0.53,56,9,0,9549
17,2010,0.53,73,22,7.7,22
5,2015,0.53,91,50,6.1,18
4,2009,0.53,75,7,8.3,4
4,2007,0.53,96,72,1,3374
7,2001,0.53,69,24,7.8,22
17,2007,0.53,61,12,6.4,9
1,2008,0.53,47,5,5.4,10
6,2009,0.53,43,41,3.9,70
4,2010,0.53,60,8,5,6869
20,2002,0.53,82,13,8.7,23
15,2011,0.53,91,27,8.6,1847
7,2005,0.53,68,36,7.7,24
7,2005,0.53,84,52,8.5,72
8,1994,0.53,52,21,9,7082
4,2006,0.53,76,56,7.3,56
5,2014,0.53,21,18,5.1,235
12,1996,0.53,29,81,2,6041
12,1999,0.53,66,85,0,2660
13,2000,0.53,19,101,9,7557
6,2011,0.53,83,57,7.7,288
7,2003,0.53,66,21,8,23
9,2005,0.52,81,21,8,25
22,1999,0.52,82,24,8.4,16
13,1999,0.52,55,8,2,3857
6,2013,0.52,82,26,7.2,6
6,2011,0.52,66,11,8.4,16
7,2006,0.52,38,66,5,5943
6,2007,0.52,76,18,6.2,12
4,2010,0.52,76,50,6,9341
5,2009,0.52,77,68,8,114
4,2006,0.52,69,27,8.2,21
1,2006,0.52,41,15,4,21
5,2010,0.52,79,51,7.8,19
7,2007,0.52,46,10,5.2,6
13,2001,0.52,89,15,9.1,37
17,2009,0.52,68,23,7.2,14
13,2001,0.52,73,19,8.5,36
7,2002,0.52,87,17,9,126
1,2008,0.52,68,46,7.1,93
5,2007,0.52,73,37,5.3,19
4,2008,0.52,70,4,3,1956
7,2005,0.52,86,61,8.9,51
5,2011,0.52,79,26,6.9,22
14,2002,0.52,90,14,8.2,15
1,2008,0.52,56,12,7.3,13
6,2006,0.52,76,25,4.2,22
13,2000,0.52,68,5,2,898
19,2015,0.52,71,5,8.1,14
2,1993,0.52,43,49,9,8768
6,2008,0.52,75,32,7.8,15
17,2011,0.52,22,38,3,3476
13,1999,0.52,41,92,5,4612
10,2015,0.52,61,33,3.7,78
6,2010,0.52,65,21,3.9,8
13,1998,0.52,28,82,9,7789
10,2014,0.52,68,45,6.6,425
7,2000,0.52,78,15,4,1761
7,2003,0.52,19,11,6,4292
7,2006,0.52,82,43,7.1,96
7,2003,0.52,81,26,8.4,57
17,2007,0.52,78,40,7.8,107
14,2005,0.52,79,55,7.8,29
9,2005,0.52,52,5,1,8205
17,2006,0.52,74,22,8.1,22
7,2005,0.52,68,44,8.2,56
19,2015,0.52,73,72,8,227
13,1999,0.52,92,22,8,1686
4,2006,0.52,46,98,9,3053
7,2005,0.52,80,41,7.9,26
4,2013,0.52,47,100,1,8810
6,2008,0.52,78,51,7.5,150
9,2002,0.52,90,20,8,6
6,2008,0.52,58,18,7.9,22
15,2006,0.52,78,29,8.6,35
4,2008,0.52,77,14,7.9,30
9,2004,0.52,69,11,8.1,12
13,1999,0.52,54,98,3,955
14,2002,0.52,31,36,1,1534
6,2011,0.52,60,5,0,5696
1,2008,0.52,47,86,6,6084
4,2009,0.52,70,10,7.5,4
13,2001,0.52,81,6,8.8,9
7,2002,0.52,70,69,6,9906
23,2013,0.51,28,102,6,4793
7,2002,0.51,74,22,8.2,19
17,2010,0.51,71,56,6.1,113
19,2012,0.51,49,4,3,1751
6,2008,0.51,76,23,7.3,18
4,2009,0.51,43,104,1,2734
5,2012,0.51,59,35,5.5,22
16,1996,0.51,88,107,5,7868
7,2001,0.51,47,14,6.3,7
4,2008,0.51,70,26,7.7,14
13,1996,0.51,27,52,0,1481
7,2002,0.51,53,17,8.4,8
6,2007,0.51,53,55,6.4,229
20,2003,0.51,94,19,7.7,17
7,2003,0.51,28,87,4,228
7,2000,0.51,74,16,7.8,12
23,2013,0.51,77,71,8.2,298
13,1997,0.51,58,38,9,5477
6,2011,0.51,67,46,7.4,139
4,2008,0.51,57,55,7,8008
17,2006,0.51,64,9,7.5,4
5,2009,0.51,80,43,8.4,18
4,2009,0.51,95,77,6.2,6
6,2013,0.51,34,14,3.6,196
5,2010,0.51,76,26,7.6,38
1,2010,0.51,69,18,7.4,13
6,2007,0.51,55,8,4.8,4
9,2005,0.51,28,111,0,5832
2,1985,0.51,31,74,0,8914
12,1999,0.51,56,13,7,9638
12,1999,0.51,41,99,5,9593
14,2003,0.51,85,19,8.2,11
4,2008,0.51,56,10,7,4
18,2014,0.51,78,24,7.8,314
13,1996,0.51,67,73,1,9474
1,2009,0.51,82,13,8.4,17
9,2002,0.51,62,4,8.8,8
1,2009,0.51,74,23,8.1,21
7,2006,0.51,75,45,8.4,55
15,2009,0.51,91,67,8.6,3542
17,2004,0.51,62,26,7.3,24
7,2006,0.51,76,11,4.6,51
17,2009,0.51,80,52,6.2,45
15,2012,0.51,18,91,6,10330
5,2009,0.51,56,29,7.5,33
5,2013,0.51,70,16,7.7,67
4,2007,0.51,20,23,0,9738
14,2004,0.51,66,7,2,7762
7,2007,0.51,71,4,4.8,4
6,2015,0.51,20,36,6,21
26,2000,0.51,90,60,5,4927
9,2004,0.51,73,26,7,21
14,2004,0.51,82,35,8.1,8
7,2004,0.51,76,54,7.8,191
16,1988,0.51,80,15,8,7312
7,2005,0.51,78,30,8.4,5
1,2007,0.51,68,8,5,6089
7,2002,0.51,46,10,8,10145
5,2012,0.51,77,47,5.6,39
13,1997,0.51,85,65,0,3954
5,2009,0.51,73,69,8.2,141
9,2004,0.5,56,4,2,8654
7,2006,0.5,55,41,7.2,25
7,2003,0.5,51,9,7.5,6
4,2009,0.5,47,8,0,3618
16,1983,0.5,73,12,2,8493
5,2008,0.5,88,41,8.4,61
1,2008,0.5,83,34,8.4,60
5,2006,0.5,81,50,7.8,46
14,2003,0.5,86,33,7.6,12
6,2011,0.5,33,78,4,6151
6,2006,0.5,81,30,0,4325
1,2007,0.5,62,16,6.7,12
20,2006,0.5,60,10,6.5,4
13,2001,0.5,45,57,9,386
7,2001,0.5,44,13,7,11
1,2010,0.5,62,10,2,9299
4,2007,0.5,69,102,3,7862
7,2006,0.5,83,36,8.4,104
7,2008,0.5,57,22,7,4360
16,1982,0.5,93,20,7,7562
6,2008,0.5,54,30,6.9,28
7,2008,0.5,73,7,6.5,36
7,2002,0.5,75,13,7.7,6
4,2007,0.5,83,33,8.7,36
5,2011,0.5,78,36,6.6,55
17,2007,0.5,63,31,7.1,24
17,2007,0.5,80,18,7.3,29
17,2009,0.5,83,81,6.6,9
23,2012,0.5,71,60,7.5,169
6,2010,0.5,76,37,7.3,50
11,2012,0.5,78,60,7.8,113
6,2010,0.5,83,36,6,8520
5,2011,0.5,72,56,6,96
12,2000,0.5,13,58,6,7896
4,2009,0.5,64,105,2,527
7,2002,0.5,81,22,8.3,8
9,2001,0.5,88,20,9.1,26
6,2010,0.5,13,110,2,3262
7,2004,0.5,62,55,5,7262
1,2008,0.5,59,29,6.3,9
13,1995,0.5,36,76,9,4082
14,2004,0.5,83,64,8.7,25
13,1997,0.5,66,11,8.2,9
5,2012,0.5,68,19,6.4,22
4,2010,0.5,56,23,2,2478
5,2007,0.5,65,10,7.4,5
5,2006,0.5,89,61,8.1,140
7,2002,0.5,83,87,2,2890
7,2004,0.5,65,8,7.3,8
1,2012,0.5,36,43,7.3,4
7,2010,0.5,40,16,7,4
7,2004,0.5,68,37,8.9,46
5,2007,0.5,80,42,8.2,30
20,2004,0.5,82,30,8.9,17
7,2003,0.5,80,25,8.7,16
8,1996,0.5,27,84,5,7731
7,2005,0.5,67,21,9,26
9,2001,0.5,84,17,8.4,16
7,2008,0.5,45,37,2,9439
13,1996,0.5,82,92,7,9947
5,1991,0.5,69,79,7.3,86
7,2007,0.5,45,97,8.2,29
7,2005,0.5,64,42,7.8,19
7,2002,0.5,50,19,7.3,6
16,1982,0.5,78,23,9,1272
7,2007,0.5,32,97,9,9722
16,1981,0.5,84,42,9,7749
16,1982,0.5,83,79,1,4469
5,2011,0.5,70,67,8.1,157
1,2006,0.49,81,35,8,16
4,2004,0.49,61,46,5,6
11,2011,0.49,75,59,7.2,56
4,2009,0.49,83,35,8.4,33
6,2008,0.49,54,22,7,28
1,2007,0.49,31,18,6.7,6
9,2004,0.49,70,4,3,6043
11,2011,0.49,55,57,5.5,31
15,2008,0.49,49,65,7.6,35
1,2006,0.49,57,16,5.6,7
6,2015,0.49,16,59,9,252
5,2012,0.49,84,42,6.9,56
1,2010,0.49,41,32,6,1907
16,1980,0.49,67,16,3,8141
5,2006,0.49,81,65,7.6,38
1,2010,0.49,92,5,4,4926
6,2011,0.49,58,34,7.2,46
7,2005,0.49,69,42,7.9,42
4,2005,0.49,66,13,7.6,28
11,2013,0.49,59,34,6.5,144
20,2002,0.49,64,25,6.9,20
1,2007,0.49,57,37,5.3,54
4,2008,0.49,25,3,5,9876
9,2003,0.49,49,5,2,4164
14,2004,0.49,61,55,7.2,20
1,2007,0.49,78,36,8.7,180
20,2003,0.49,85,16,7.7,22
10,2016,0.49,81,29,7.7,111
7,2005,0.49,77,38,8.3,53
5,2011,0.49,78,71,6.2,82
7,2006,0.49,31,41,0,3216
8,1993,0.49,72,54,7,8058
14,2006,0.49,76,41,8.4,46
11,2011,0.49,65,69,6.4,110
12,1997,0.49,92,104,0,7636
1,2009,0.49,49,93,3,6215
4,2009,0.49,61,12,5,8
11,2012,0.49,75,48,3,10406
5,2010,0.49,91,77,0,2152
24,1997,0.49,53,22,8,288
4,2006,0.49,56,7,7.3,4
7,2004,0.49,97,10,7.2,10
7,2009,0.49,47,29,4,10522
5,2014,0.49,24,66,4.6,77
7,2003,0.49,87,80,6.6,10
11,2014,0.49,76,22,7.7,19
7,2003,0.49,38,76,3,7846
13,2001,0.49,33,18,0,8547
6,2012,0.49,61,54,8,1502
15,2010,0.49,72,26,6.4,516
11,2011,0.49,43,37,4.4,24
7,2009,0.49,69,46,2,6431
20,2001,0.49,69,20,7.5,21
5,2008,0.49,72,50,7.6,41
7,2003,0.49,57,30,6.4,8
14,2002,0.49,66,7,9,6045
13,1999,0.49,71,87,2,5150
7,2001,0.49,91,62,0,9155
15,2008,0.49,36,7,3.6,16
7,2005,0.49,72,37,7.7,38
8,1995,0.49,68,108,8,7412
4,2008,0.49,84,5,6.1,31
11,2011,0.49,58,55,6.3,29
11,2015,0.49,81,70,7.4,103
5,2008,0.48,58,53,5.7,162
17,2008,0.48,86,29,4,7617
11,2015,0.48,40,88,3,6247
7,2007,0.48,56,18,6.1,9
9,2005,0.48,65,37,6,9266
9,2004,0.48,62,4,7.8,8
13,1999,0.48,72,55,0,1493
15,2008,0.48,85,34,5.8,1345
14,2004,0.48,78,44,6.5,11
16,1983,0.48,51,100,1,1290
8,1991,0.48,92,101,4,8205
18,2015,0.48,74,39,0,8824
17,2009,0.48,79,50,8.6,31
1,2008,0.48,94,30,1,6225
7,2003,0.48,90,20,7,1686
7,2006,0.48,19,104,2,3345
19,2015,0.48,87,13,5.6,65
13,1999,0.48,67,18,5,2784
5,2008,0.48,55,21,5.5,20
5,2011,0.48,19,93,7,3760
5,2007,0.48,73,41,8.1,21
6,2011,0.48,77,74,7.7,155
5,2008,0.48,72,71,7.5,147
13,1998,0.48,33,28,9,5129
5,2006,0.48,80,44,7.9,21
18,2016,0.48,80,64,8.1,79
11,2014,0.48,78,73,8.2,76
7,2003,0.48,81,26,8.2,19
12,1999,0.48,18,110,7,1940
12,1998,0.48,18,79,9,9055
7,2008,0.48,36,43,1,80
7,2007,0.48,52,106,5,4
4,2007,0.48,73,8,5.9,10
6,2015,0.48,94,41,7.1,62
4,2008,0.48,89,12,8,6217
5,2012,0.48,70,64,7,260
1,2009,0.48,31,85,8,9959
13,1999,0.48,71,84,2,6581
6,2009,0.48,72,54,8.1,118
5,2013,0.48,82,46,7.8,358
6,2009,0.48,47,64,5,6129
7,2000,0.48,82,11,7.9,17
1,2009,0.48,27,28,7.6,5
4,2010,0.48,15,34,4,10552
13,1999,0.48,33,12,5,8570
5,2013,0.48,54,65,5,4289
4,2007,0.48,21,87,2,1891
18,2015,0.48,80,18,6,81
9,2001,0.48,50,5,5.3,6
14,2005,0.48,81,30,5.1,11
1,2011,0.48,68,42,7.5,24
5,2006,0.48,72,49,6.6,33
7,2009,0.48,13,111,0,1350
16,1981,0.48,81,56,0,8378
4,2008,0.48,24,97,1,4317
7,2002,0.48,80,10,9.1,10
4,2006,0.48,65,34,6,21
6,1995,0.48,43,17,4.1,176
7,2000,0.47,72,18,6.3,9
16,1989,0.47,21,43,8,3073
13,1996,0.47,76,39,4,8720
12,1998,0.47,33,88,0,125
16,2013,0.47,32,95,4,932
7,2002,0.47,61,19,8.7,13
4,2008,0.47,15,8,5,2370
7,2006,0.47,90,99,4,8980
6,2007,0.47,60,29,6.9,16
5,2012,0.47,67,30,6.5,132
4,2010,0.47,78,24,6,9689
1,2007,0.47,53,39,5.3,29
8,1995,0.47,33,64,4,5019
18,2015,0.47,79,27,6.4,54
13,2000,0.47,48,106,3,6463
5,2010,0.47,62,66,7.1,63
13,1995,0.47,28,23,8,1856
5,2012,0.47,83,45,4.4,177
6,2008,0.47,72,47,7.6,70
7,2001,0.47,90,59,8.8,328
15,2014,0.47,87,49,5.9,1154
1,2008,0.47,37,5,6.3,4
4,2009,0.47,60,27,9,8083
1,2011,0.47,63,101,6,6792
5,2008,0.47,82,47,7.6,95
19,2012,0.47,69,28,6.2,49
7,2000,0.47,75,15,8,10
9,2002,0.47,29,64,7,2658
7,2006,0.47,84,45,9,59
1,2008,0.47,82,16,8.8,36
7,2002,0.47,54,7,7.1,16
1,2009,0.47,68,22,7.4,5
4,2010,0.47,34,4,7,1961
6,2009,0.47,79,48,7.9,98
1,2007,0.47,65,15,7.3,4
7,2005,0.47,58,31,8,10
13,1999,0.47,15,69,7,2908
12,1997,0.47,89,106,3,8966
12,1998,0.47,98,4,4,4899
12,1997,0.47,69,96,0,5005
12,1998,0.47,79,62,2,9627
5,2008,0.47,60,42,6.5,23
5,2008,0.47,82,64,7.9,61
6,2012,0.47,59,36,4.3,24
16,1987,0.47,20,12,2,242
7,2006,0.47,69,19,8.5,8
5,2010,0.47,49,10,2,7008
14,2006,0.47,74,19,7.4,11
5,2007,0.47,66,57,7.5,156
17,2007,0.47,64,25,7.1,18
13,1999,0.47,28,55,2,9839
15,2009,0.47,85,67,8.1,1502
4,2006,0.47,74,70,9,13
1,2008,0.47,41,12,4.2,15
8,1995,0.47,23,68,4,9402
1,2010,0.47,48,26,6.8,13
7,2005,0.47,54,102,2,8343
7,2009,0.47,71,22,3,3119
7,2003,0.47,79,40,8.9,32
1,2009,0.47,82,76,8.1,82
9,2006,0.47,70,8,5.6,5
1,2009,0.47,79,56,8,226
1,2009,0.47,56,13,3,10206
15,2011,0.47,78,46,9,4161
4,2007,0.47,55,12,8,3480
7,2005,0.47,46,15,8.2,20
11,2012,0.47,97,23,1,9095
13,1996,0.47,44,85,7,3668
4,2009,0.47,75,37,7.3,21
5,2011,0.47,54,56,7.8,44
18,2014,0.47,70,23,6.3,152
9,2005,0.47,59,8,7,6224
4,2007,0.47,79,21,6.5,17
5,2005,0.47,85,76,8.2,223
7,2004,0.47,62,19,8.7,21
20,2005,0.47,69,28,8.4,19
20,2004,0.47,85,54,9,142
1,1990,0.47,71,41,6.9,44
11,2012,0.46,81,14,7.6,22
7,2002,0.46,76,22,9.1,7
7,2007,0.46,67,10,8.9,9
10,2015,0.46,74,34,7.4,118
9,2001,0.46,53,15,0,5738
17,2010,0.46,69,11,7.4,9
9,2004,0.46,53,13,8,4451
6,2011,0.46,70,28,7,65
15,2014,0.46,80,36,6,151
14,2005,0.46,41,10,8,1300
1,2008,0.46,66,76,3,6393
4,2007,0.46,90,7,5,8218
1,2008,0.46,67,17,6.8,13
9,2002,0.46,62,4,5.5,4
16,2012,0.46,45,20,7,5505
1,2007,0.46,69,34,7.2,28
15,2010,0.46,74,25,7.3,51
13,1999,0.46,65,11,0,8780
9,2005,0.46,76,6,7.7,6
7,2002,0.46,83,30,8.4,14
17,2007,0.46,85,41,8.8,47
8,1992,0.46,21,88,8,3280
7,2001,0.46,71,15,8.3,22
8,1993,0.46,87,16,7,10328
9,2002,0.46,59,10,4,9228
9,2004,0.46,45,5,5,1771
7,2007,0.46,76,20,0,10559
7,2005,0.46,71,20,7.9,23
5,2014,0.46,24,50,7.6,172
7,2005,0.46,49,13,5.4,29
9,2001,0.46,64,5,9,9115
6,2011,0.46,61,41,6.7,11
13,1999,0.46,20,38,0,4012
13,1996,0.46,28,90,0,7722
18,2014,0.46,41,22,9,6632
10,2014,0.46,35,80,3,126
5,2006,0.46,59,32,4.9,60
7,2005,0.46,82,30,7.6,30
4,2008,0.46,57,9,6.8,10
16,1983,0.46,37,23,3,1697
7,2002,0.46,80,37,7.9,29
1,2010,0.46,50,8,3.7,18
7,2003,0.46,64,25,9,9652
9,2001,0.46,69,59,1,10659
9,2003,0.46,77,6,8.3,12
4,2007,0.46,65,14,8,6782
6,2014,0.46,39,30,7,10
6,2012,0.46,64,41,6.9,262
4,2008,0.46,47,90,2,9514
1,2010,0.46,72,7,4,7079
7,2009,0.46,72,8,4.6,32
7,2002,0.46,76,92,2,6823
19,2015,0.46,50,108,0,10003
15,2011,0.46,22,109,5.6,17
13,2000,0.46,63,11,6.5,6
13,1999,0.46,92,65,3,9619
7,2005,0.46,58,25,8.8,51
1,2009,0.46,84,103,2,4115
8,1994,0.46,57,47,2,2509
7,2002,0.46,70,23,8.7,19
9,2003,0.46,27,104,7,4024
6,2007,0.46,67,33,6.1,8
1,2009,0.46,86,48,8.4,37
14,2003,0.46,89,44,8.2,31
17,2006,0.46,65,19,9.1,64
13,1995,0.46,91,20,7,8088
5,2007,0.46,41,25,4.1,14
17,2006,0.46,67,28,7.9,30
18,2013,0.45,71,6,7,58
6,2009,0.45,19,112,8,4890
9,2005,0.45,93,12,5,8577
4,2008,0.45,69,59,1,3660
13,1999,0.45,46,3,6,1446
11,2014,0.45,88,105,2.4,35
8,1996,0.45,48,83,9,4919
7,2005,0.45,39,106,5,332
20,2003,0.45,63,23,8,45
5,2014,0.45,70,4,8.7,11
14,2004,0.45,86,16,3,9037
8,1995,0.45,72,22,4,695
5,2009,0.45,29,69,9,6520
5,2014,0.45,88,81,2.8,47
20,2002,0.45,93,32,1,6576
23,2012,0.45,75,15,7.5,221
7,2002,0.45,46,5,6.8,5
4,2006,0.45,83,32,7.5,23
4,2008,0.45,63,83,6,70
1,2011,0.45,94,19,0,9437
14,1993,0.45,89,84,8.9,85
7,2006,0.45,66,22,6.9,15
16,1985,0.45,16,59,9,9339
4,2011,0.45,80,17,8,624
13,1998,0.45,20,34,2,315
1,2008,0.45,70,12,7.2,20
7,2005,0.45,75,37,8.4,52
13,1998,0.45,22,101,8,5442
7,2004,0.45,75,21,8.3,23
4,2007,0.45,79,15,6.7,6
1,2008,0.45,54,9,7.8,21
1,2007,0.45,14,79,6,6316
11,2014,0.45,21,100,6.4,7
1,2009,0.45,57,83,0,10298
14,2003,0.45,76,30,8.7,30
16,1981,0.45,14,44,6,8598
17,2009,0.45,65,28,6.8,10
4,2008,0.45,68,7,7,4
5,2008,0.45,72,80,1,8236
5,2008,0.45,69,54,7.3,26
5,2011,0.45,69,27,6.8,24
4,2005,0.45,89,16,6,7055
13,1998,0.45,71,70,6,6902
17,2006,0.45,76,32,4,9206
17,2007,0.45,76,23,8.2,27
9,2004,0.45,82,93,9,2414
23,2013,0.45,68,25,0,8586
1,2010,0.45,15,72,5,5611
1,2007,0.45,69,16,5.8,22
7,2001,0.45,68,112,9,763
6,2011,0.45,71,52,7.3,58
7,2003,0.45,25,12,8,7627
8,1993,0.45,51,55,5,3530
12,1998,0.45,62,58,6,3626
12,2000,0.45,76,30,4,2578
1,2009,0.45,65,21,4,7349
4,2010,0.45,56,87,7,9710
19,2014,0.45,76,48,7,20
9,2001,0.45,82,14,8.2,13
7,2006,0.45,86,52,8.4,116
13,1995,0.45,33,54,9,6389
9,2004,0.45,19,41,3,5234
4,2007,0.45,69,106,6.8,6
16,1988,0.45,24,74,3,1740
13,1995,0.45,31,109,4,7643
5,2008,0.45,96,6,7,3471
1,2007,0.45,53,17,7.2,17
4,2007,0.45,58,9,8,2306
5,2007,0.45,77,42,7.2,30
7,2009,0.45,62,9,7,9218
13,1999,0.45,24,9,2,9425
7,2008,0.45,84,19,1,52
7,2004,0.45,72,17,8.6,13
4,2009,0.45,80,8,7.5,6
13,1994,0.45,71,112,2,2789
14,2005,0.45,56,48,6.9,47
20,2004,0.45,83,17,6.7,7
6,2011,0.45,74,48,7.1,103
16,1987,0.45,52,5,3,5405
20,2004,0.45,79,47,9.1,81
5,2009,0.45,80,40,7.7,37
14,2003,0.45,68,17,0,3304
5,2010,0.45,38,42,5,46
13,2000,0.45,91,64,7,8510
10,2016,0.45,85,61,7.6,478
7,2002,0.45,73,22,7.7,6
13,1996,0.45,56,34,7,475
11,2011,0.45,79,62,8.2,113
6,2015,0.45,34,97,4,10540
1,2010,0.45,34,63,3,4738
15,2014,0.45,81,23,8.2,1647
6,2013,0.45,61,27,7.2,221
16,1981,0.45,43,85,9,4599
7,2004,0.45,13,39,7,3184
15,2014,0.45,77,18,4.7,3288
9,2004,0.45,84,38,8.6,14
1,2008,0.45,50,12,4.6,18
5,2011,0.45,75,71,7,139
1,2010,0.45,78,13,8,4
5,2002,0.45,70,54,6.9,180
7,2004,0.44,57,20,9,1483
6,2011,0.44,70,46,7.4,162
4,2009,0.44,61,110,3,6
1,2009,0.44,21,98,9,9196
7,2006,0.44,70,19,5.2,27
5,2010,0.44,44,4,6,10437
7,2005,0.44,47,18,0,2968
14,2005,0.44,89,19,7.9,9
12,1999,0.44,72,58,9,8949
7,2004,0.44,47,25,7.8,12
7,2005,0.44,15,61,0,6785
7,2002,0.44,78,27,7.4,41
7,2004,0.44,64,41,8.5,19
19,2015,0.44,58,58,5.3,133
6,2011,0.44,69,49,6.6,28
14,2005,0.44,84,50,8.7,199
5,2012,0.44,74,35,7.2,47
6,2014,0.44,25,65,7.1,115
10,2014,0.44,78,46,5.6,32
17,2007,0.44,80,26,8.1,25
4,2009,0.44,51,55,2,4075
7,2003,0.44,56,33,7.4,21
14,2006,0.44,75,65,1,66
4,2008,0.44,80,26,7.7,21
13,1996,0.44,26,89,3,2278
14,2002,0.44,88,14,8.5,11
7,2005,0.44,80,42,8.5,65
14,2005,0.44,50,14,5.9,21
9,2003,0.44,41,94,3,4804
13,1997,0.44,28,77,5,8289
6,2007,0.44,73,36,6.6,17
13,1999,0.44,43,100,1,406
18,2014,0.44,24,83,2,273
14,2006,0.44,85,27,8.6,15
5,2008,0.44,68,67,8,88
1,2007,0.44,63,28,5.8,6
4,2005,0.44,83,41,7.6,45
7,2005,0.44,20,31,2,3409
13,2000,0.44,13,45,1,1234
13,1996,0.44,51,103,5,77
8,1996,0.44,81,11,6,7643
5,2014,0.44,51,49,4,3836
1,2008,0.44,82,19,4,5467
1,2009,0.44,66,5,8.2,5
2,1991,0.44,81,74,1,3129
12,1997,0.44,15,77,1,10383
4,2011,0.44,82,59,9,561
4,2004,0.44,83,45,0,10095
20,2005,0.44,75,103,2,6357
7,2007,0.44,58,25,2,4833
1,2009,0.44,69,6,8,6
13,2001,0.44,72,110,6,3842
5,2012,0.44,79,52,8.3,160
17,2010,0.44,74,51,8,20
14,2004,0.44,81,18,9.3,12
4,2007,0.44,82,25,5,5152
7,2002,0.44,65,54,1,7322
13,2000,0.44,55,99,5,6074
20,2004,0.44,72,73,6,6232
1,2011,0.44,68,108,6.2,5
